date,Day,sales,t_media,t_min,umidità_percentuale,weather,holidays,Chievo,Milan,Verona,Inter,Juventus
2016-02-04,Thursday,25,5,0,78,nebbia ,Giovedì Grasso,0,0,0,0,1
2016-02-05,Friday,32,5,-2,71,sole,0,0,0,0,0,0
2016-02-06,Saturday,41,5,1,76,sole,0,0,0,0,0,0
2016-02-07,Sunday,34,10,9,83,pioggia ,Carnevale,0,0,0,0,0
2016-02-09,Tuesday,22,8,6,93,pioggia ,Martedì Grasso,0,0,0,0,0
2016-02-10,Wednesday,15,8,1,61,pioggia ,0,0,1,0,0,0
2016-02-11,Thursday,20,4,-2,65,sole,0,0,0,0,0,0
2016-02-12,Friday,22,6,2,76,pioggia ,0,0,0,0,0,0
2016-02-13,Saturday,43,5,2,84,sole,0,0,0,0,0,1
2016-02-13,Saturday,43,5,2,84,sole,0,1,0,0,0,0
2016-02-14,Sunday,42,5,1,94,pioggia ,San Valentino,0,1,0,0,0
2016-02-16,Tuesday,27,9,7,76,pioggia ,0,0,0,0,0,0
2016-02-17,Wednesday,19,7,6,90,pioggia ,0,0,0,0,0,0
2016-02-18,Thursday,24,8,4,78,sole,0,0,0,0,0,0
2016-02-19,Friday,34,9,2,69,sole,0,0,0,0,0,0
2016-02-20,Saturday,47,7,2,72,sole,0,1,0,1,0,0
2016-02-20,Saturday,47,7,2,72,sole,0,0,0,0,1,0
2016-02-21,Sunday,33,7,0,74,sole,0,0,0,0,0,0
2016-02-23,Tuesday,24,10,5,83,nebbia ,0,0,0,0,0,0
2016-02-24,Wednesday,32,8,3,73,pioggia nebbia ,0,0,0,0,0,0
2016-02-25,Thursday,26,7,3,68,sole,0,0,0,0,0,0
2016-02-26,Friday,23,5,-1,75,pioggia nebbia ,0,0,0,0,0,0
2016-02-27,Saturday,44,7,6,69,pioggia ,0,0,1,0,0,0
2016-02-28,Sunday,34,12,10,77,pioggia ,0,1,0,0,0,0
2016-02-28,Sunday,34,12,10,77,pioggia ,0,0,0,0,1,1
2016-03-01,Tuesday,24,10,5,84,nebbia ,0,0,0,0,0,0
2016-03-02,Wednesday,35,9,4,75,pioggia ,0,0,0,0,0,1
2016-03-02,Wednesday,35,9,4,75,pioggia ,0,0,0,1,0,0
2016-03-02,Wednesday,35,9,4,75,pioggia ,0,1,0,0,1,0
2016-03-03,Thursday,18,7,3,68,pioggia ,0,0,0,0,0,0
2016-03-04,Friday,23,7,2,66,sole,0,0,0,0,1,0
2016-03-04,Friday,23,7,2,66,sole,0,1,0,0,0,0
2016-03-05,Saturday,46,8,5,78,pioggia ,0,0,0,0,0,0
2016-03-06,Sunday,35,5,2,92,nebbia ,0,0,0,0,0,0
2016-03-08,Tuesday,25,5,1,86,pioggia ,0,0,0,0,0,0
2016-03-09,Wednesday,20,7,4,76,pioggia ,0,0,0,0,0,0
2016-03-10,Thursday,22,9,3,66,sole,0,0,0,0,0,0
2016-03-11,Friday,31,10,5,70,sole,0,0,0,0,0,0
2016-03-12,Saturday,41,11,7,64,sole,0,0,0,0,0,1
2016-03-13,Sunday,26,11,8,56,sole,0,1,1,0,0,0
2016-03-15,Tuesday,12,7,0,72,pioggia ,0,0,0,0,0,0
2016-03-16,Wednesday,20,8,5,56,pioggia ,0,0,0,0,0,0
2016-03-17,Thursday,19,10,5,58,sole,0,0,0,0,0,0
2016-03-18,Friday,27,9,2,67,sole,0,0,0,0,0,0
2016-03-19,Saturday,37,10,1,65,sole,Festa di San Giuseppe,0,0,0,0,0
2016-03-20,Sunday,27,10,3,70,sole,Domenica delle Palme,0,0,1,0,0
2016-03-20,Sunday,27,10,3,70,sole,Domenica delle Palme,0,1,0,0,0
2016-03-22,Tuesday,13,12,6,73,nebbia ,0,0,0,0,0,0
2016-03-23,Wednesday,22,11,5,49,sole,0,0,0,0,0,0
2016-03-24,Thursday,25,9,2,59,sole,0,0,0,0,0,0
2016-03-25,Friday,10,10,2,54,sole,0,0,0,0,0,0
2016-03-26,Saturday,26,11,4,65,sole,0,0,0,0,0,0
2016-03-29,Tuesday,11,13,6,74,nebbia ,0,0,0,0,0,0
2016-03-30,Wednesday,24,13,8,75,sole,0,0,0,0,0,0
2016-03-31,Thursday,26,14,6,78,sole,0,0,0,0,0,0
2016-04-01,Friday,25,15,11,78,sole,0,0,0,0,0,0
2016-04-02,Saturday,45,14,9,80,sole,0,0,0,0,0,0
2016-04-03,Sunday,37,14,7,71,sole,0,0,0,0,0,0
2016-04-05,Tuesday,17,14,8,80,sole,0,0,0,0,0,0
2016-04-06,Wednesday,25,15,8,80,sole,0,0,0,0,0,0
2016-04-07,Thursday,21,15,11,77,sole,0,0,0,0,0,0
2016-04-08,Friday,23,13,11,85,sole,0,0,0,0,0,0
2016-04-09,Saturday,40,13,9,82,sole,0,0,0,0,0,0
2016-04-10,Sunday,30,15,8,72,sole,0,0,0,0,0,0
2016-04-12,Tuesday,28,15,6,55,sole,0,0,1,0,0,0
2016-04-12,Tuesday,28,15,6,55,sole,0,0,0,1,0,0
2016-04-13,Wednesday,25,16,9,66,sole,0,0,0,0,0,0
2016-04-14,Thursday,24,16,11,66,sole,0,0,0,0,0,0
2016-04-15,Friday,28,15,8,64,sole,0,0,0,0,0,0
2016-04-16,Saturday,37,16,9,66,sole,0,0,0,0,1,0
2016-04-17,Sunday,29,16,10,70,sole,0,0,0,1,0,0
2016-04-17,Sunday,29,16,10,70,sole,0,0,0,0,0,1
2016-04-19,Tuesday,24,14,9,69,sole,0,0,0,0,0,0
2016-04-20,Wednesday,19,15,9,66,sole,0,1,0,0,0,0
2016-04-20,Wednesday,19,15,9,66,sole,0,0,0,0,0,1
2016-04-22,Friday,27,16,11,59,sole,0,0,0,0,0,0
2016-04-23,Saturday,41,15,12,77,sole,0,0,0,0,1,0
2016-04-24,Sunday,37,12,9,85,sole,0,0,0,0,0,0
2016-04-26,Tuesday,12,11,3,69,sole,0,0,0,0,0,0
2016-04-27,Wednesday,18,13,6,60,sole,0,0,0,0,0,0
2016-04-28,Thursday,21,12,8,50,sole,0,0,0,0,0,0
2016-04-29,Friday,22,14,8,51,sole,0,0,0,0,0,0
2016-04-30,Saturday,30,14,5,56,sole,0,1,0,0,0,0
2016-05-01,Sunday,30,12,10,82,pioggia ,Festa dei Lavoratori,0,0,0,0,0
2016-05-03,Tuesday,23,16,8,61,temporale ,0,0,0,1,0,0
2016-05-04,Wednesday,25,18,11,37,sole,0,0,0,0,0,0
2016-05-05,Thursday,27,17,12,48,sole,0,0,0,0,0,0
2016-05-06,Friday,27,17,8,54,sole,0,0,0,0,0,0
2016-05-07,Saturday,30,18,10,54,sole,0,0,0,0,0,0
2016-05-08,Sunday,27,18,11,53,sole,Festa della Mamma,0,0,0,0,0
2016-05-10,Tuesday,23,17,14,75,pioggia ,0,0,0,0,0,0
2016-05-11,Wednesday,28,15,14,83,pioggia ,0,0,0,0,0,0
2016-05-12,Thursday,23,16,13,78,pioggia temporale ,0,1,0,0,0,0
2016-05-13,Friday,32,15,11,82,pioggia ,0,0,0,0,0,0
2016-05-14,Saturday,46,17,12,79,pioggia temporale ,0,0,1,0,0,0
2016-05-14,Saturday,46,17,12,79,pioggia temporale ,0,0,0,0,0,1
2016-05-15,Sunday,28,15,12,84,pioggia temporale nebbia ,Pentecoste,1,0,0,0,0
2016-05-17,Tuesday,26,14,8,69,pioggia ,0,0,0,0,0,0
2016-05-18,Wednesday,25,16,9,63,pioggia ,0,0,0,0,0,0
2016-05-19,Thursday,17,13,12,88,pioggia ,0,0,0,0,0,0
2016-05-20,Friday,23,17,9,68,sole,0,0,0,0,0,0
2016-05-21,Saturday,36,19,11,63,sole,0,0,0,0,0,0
2016-05-22,Sunday,34,21,14,58,sole,0,0,0,0,0,0
2016-05-24,Tuesday,18,17,8,62,pioggia ,0,0,0,0,0,0
2016-05-25,Wednesday,23,19,11,63,sole,0,0,0,0,0,0
2016-05-26,Thursday,25,20,12,65,sole,0,0,0,0,0,0
2016-05-27,Friday,32,22,15,61,sole,0,0,0,0,0,0
2016-05-28,Saturday,25,22,16,62,sole,0,0,0,0,0,0
2016-05-29,Sunday,31,18,15,83,pioggia temporale ,0,0,0,0,0,0
2016-05-31,Tuesday,9,19,15,73,sole,0,0,0,0,0,0
2016-06-01,Wednesday,23,18,13,78,pioggia ,0,0,0,1,0,1
2016-06-01,Wednesday,23,18,13,78,pioggia ,0,0,1,0,0,0
2016-06-01,Wednesday,23,18,13,78,pioggia ,0,1,0,0,0,0
2016-06-02,Thursday,32,18,15,84,pioggia temporale ,Festa della Repubblica,0,0,0,0,0
2016-06-03,Friday,19,19,16,80,sole,0,0,0,0,1,0
2016-06-04,Saturday,30,18,15,83,pioggia temporale ,0,0,0,0,0,0
2016-06-05,Sunday,23,19,14,80,pioggia temporale ,0,0,0,0,0,0
2016-06-07,Tuesday,11,22,15,67,sole,0,0,0,0,0,0
2016-06-08,Wednesday,25,21,17,80,pioggia temporale ,0,0,0,0,0,0
2016-06-09,Thursday,20,19,16,86,pioggia ,0,0,0,0,0,0
2016-06-10,Friday,15,21,15,73,pioggia ,0,0,0,0,0,0
2016-06-11,Saturday,26,21,16,77,pioggia ,0,1,0,0,0,1
2016-06-11,Saturday,26,21,16,77,pioggia ,0,0,0,0,1,0
2016-06-12,Sunday,40,19,15,79,pioggia temporale ,0,0,0,0,0,0
2016-06-14,Tuesday,18,19,16,82,pioggia temporale ,0,0,0,0,0,0
2016-06-15,Wednesday,21,20,14,70,pioggia temporale ,0,0,0,0,0,0
2016-06-16,Thursday,20,22,17,70,sole,0,0,0,0,0,0
2016-06-17,Friday,28,21,15,60,pioggia temporale ,0,0,0,0,0,0
2016-06-18,Saturday,23,19,12,67,pioggia temporale ,0,0,0,0,0,0
2016-06-19,Sunday,36,17,14,85,pioggia temporale ,0,0,0,0,0,0
2016-06-21,Tuesday,23,23,16,62,sole,0,0,0,0,0,0
2016-06-22,Wednesday,32,25,18,64,sole,0,0,0,0,0,0
2016-06-23,Thursday,12,27,19,64,sole,0,0,0,0,0,0
2016-06-24,Friday,12,28,21,66,sole,0,0,0,0,0,0
2016-06-25,Saturday,26,27,22,66,pioggia temporale ,0,0,0,0,0,0
2016-06-26,Sunday,33,24,20,72,pioggia temporale ,0,0,0,0,0,0
2016-06-28,Tuesday,19,24,18,57,sole,0,0,0,0,0,0
2016-06-29,Wednesday,24,25,17,54,sole,0,0,0,0,0,0
2016-06-30,Thursday,23,26,20,58,sole,0,0,0,0,0,0
2016-07-01,Friday,25,26,20,62,sole,0,0,0,0,0,0
2016-07-02,Saturday,41,26,20,66,sole,0,0,0,1,1,0
2016-07-02,Saturday,41,26,20,66,sole,0,0,1,0,0,0
2016-07-03,Sunday,40,25,21,76,sole,0,0,0,0,0,0
2016-07-05,Tuesday,25,25,18,63,sole,0,0,0,0,1,0
2016-07-06,Wednesday,24,26,18,58,sole,0,0,0,0,0,0
2016-07-07,Thursday,19,26,20,63,sole,0,0,0,0,0,0
2016-07-08,Friday,22,26,19,65,sole,0,0,0,0,0,0
2016-07-09,Saturday,15,27,21,67,sole,0,0,0,0,0,0
2016-07-10,Sunday,27,29,23,64,sole,0,0,0,0,0,0
2016-07-12,Tuesday,23,27,22,67,sole,0,0,0,0,0,0
2016-07-13,Wednesday,20,26,20,60,sole,0,0,0,0,0,0
2016-07-14,Thursday,19,23,17,39,sole,0,0,0,0,0,0
2016-07-15,Friday,14,21,15,50,sole,0,0,0,0,0,0
2016-07-16,Saturday,19,21,12,50,sole,0,0,0,0,0,0
2016-07-17,Sunday,26,23,14,50,sole,0,0,0,0,0,0
2016-07-19,Tuesday,23,27,20,59,sole,0,0,0,0,0,0
2016-07-20,Wednesday,19,28,20,56,sole,0,0,0,0,0,0
2016-07-21,Thursday,14,26,21,62,sole,0,0,0,0,0,0
2016-07-22,Friday,14,27,21,62,sole,0,0,0,0,0,0
2016-07-23,Saturday,24,25,22,69,sole,0,0,0,0,0,0
2016-07-24,Sunday,31,25,20,69,sole,0,0,0,0,0,0
2016-07-26,Tuesday,21,27,22,62,sole,0,0,0,0,0,0
2016-07-27,Wednesday,16,26,19,64,sole,0,0,0,0,0,0
